lon,lat
-114.95,34.32
-114.95,34.42
-114.95,34.52
-114.95,34.61
-114.95,34.71
-114.95,34.8
-114.95,34.9
-114.95,34.99
-114.95,35.09
-114.95,35.19
-114.95,35.28
-114.95,35.38
-114.85,32.5
-114.85,32.6
-114.85,32.69
-114.85,32.79
-114.85,32.88
-114.85,32.98
-114.85,33.08
-114.85,33.17
-114.85,33.27
-114.85,33.36
-114.85,33.46
-114.85,33.56
-114.85,33.65
-114.85,33.75
-114.85,33.84
-114.85,33.94
-114.85,34.04
-114.85,34.13
-114.85,34.23
-114.85,34.32
-114.85,34.42
-114.85,34.52
-114.85,34.61
-114.85,34.71
-114.85,34.8
-114.85,34.9
-114.85,34.99
-114.85,35.09
-114.85,35.19
-114.85,35.28
-114.74,32.5
-114.74,32.6
-114.74,32.69
-114.74,32.79
-114.74,32.88
-114.74,32.98
-114.74,33.17
-114.74,33.27
-114.74,33.36
-114.74,33.46
-114.74,33.56
-114.74,33.65
-114.74,33.75
-114.74,33.84
-114.74,33.94
-114.74,34.04
-114.74,34.13
-114.74,34.23
-114.74,34.32
-114.74,34.42
-114.74,34.52
-114.74,34.61
-114.74,34.71
-114.74,34.8
-114.74,34.9
-114.74,34.99
-114.74,35.09
-114.74,35.19
-114.64,32.5
-114.64,32.6
-114.64,32.69
-114.64,32.79
-114.64,32.88
-114.64,32.98
-114.64,33.08
-114.64,33.17
-114.64,33.27
-114.64,33.36
-114.64,33.46
-114.64,33.56
-114.64,33.65
-114.64,33.75
-114.64,33.84
-114.64,33.94
-114.64,34.04
-114.64,34.13
-114.64,34.23
-114.64,34.32
-114.64,34.42
-114.64,34.52
-114.64,34.61
-114.64,34.71
-114.64,34.8
-114.64,34.9
-114.64,34.99
-114.64,35.09
-114.53,32.5
-114.53,32.6
-114.53,32.69
-114.53,32.79
-114.53,32.88
-114.53,32.98
-114.53,33.08
-114.53,33.17
-114.53,33.27
-114.53,33.36
-114.53,33.46
-114.53,33.56
-114.53,33.65
-114.53,33.75
-114.53,33.84
-114.53,33.94
-114.53,34.04
-114.53,34.13
-114.53,34.23
-114.53,34.32
-114.53,34.42
-114.53,34.52
-114.53,34.61
-114.53,34.71
-114.53,34.8
-114.53,34.9
-114.53,34.99
-114.42,32.5
-114.42,32.6
-114.42,32.69
-114.42,32.79
-114.42,32.88
-114.42,32.98
-114.42,33.08
-114.42,33.17
-114.42,33.27
-114.42,33.36
-114.42,33.46
-114.42,33.56
-114.42,33.65
-114.42,33.75
-114.42,33.84
-114.42,33.94
-114.42,34.04
-114.42,34.13
-114.42,34.23
-114.42,34.32
-114.42,34.42
-114.42,34.52
-114.42,34.61
-114.42,34.71
-114.42,34.8
-114.42,34.9
-114.32,32.5
-114.32,32.6
-114.32,32.69
-114.32,32.79
-114.32,32.88
-114.32,32.98
-114.32,33.08
-114.32,33.17
-114.32,33.27
-114.32,33.36
-114.32,33.46
-114.32,33.56
-114.32,33.65
-114.32,33.75
-114.32,33.84
-114.32,33.94
-114.32,34.13
-114.32,34.23
-114.32,34.32
-114.32,34.42
-114.32,34.52
-114.32,34.61
-114.32,34.71
-114.32,34.8
-114.21,32.5
-114.21,32.6
-114.21,32.69
-114.21,32.79
-114.21,32.88
-114.21,32.98
-114.21,33.08
-114.21,33.17
-114.21,33.27
-114.21,33.36
-114.21,33.46
-114.21,33.56
-114.21,33.65
-114.21,33.75
-114.21,33.84
-114.21,33.94
-114.21,34.04
-114.21,34.13
-114.21,34.23
-114.21,34.32
-114.21,34.42
-114.21,34.52
-114.21,34.61
-114.21,34.71
-114.11,32.5
-114.11,32.6
-114.11,32.69
-114.11,32.79
-114.11,32.88
-114.11,32.98
-114.11,33.08
-114.11,33.17
-114.11,33.27
-114.11,33.36
-114.11,33.46
-114.11,33.56
-114.11,33.65
-114.11,33.75
-114.11,33.84
-114.11,33.94
-114.11,34.04
-114.11,34.13
-114.11,34.23
-114.11,34.32
-114.11,34.42
-114.11,34.52
-114,32.5
-114,32.6
-114,32.69
-114,32.79
-114,32.88
-114,32.98
-114,33.08
-114,33.17
-114,33.27
-114,33.36
-114,33.46
-114,33.56
-114,33.65
-114,33.75
-114,33.84
-114,33.94
-114,34.04
-114,34.13
-114,34.23
-114,34.32
-114,34.42
